,date_time,headlines
1302,2017-07-18 07:45:52.495,"Stocks To Watch: ACC, Grasim, HDFC, ITC, Reliance Industries"
1303,2017-07-17 15:09:18.512,Reliance Industries Crosses Rs 5 Lakh Crore Market Cap For First Time Ever
1304,2016-12-14 18:25:28.445,"Small Finance Banks May Need Rs 60,000 Crore Non-Equity Funding By FY20"
1305,2017-07-15 00:39:57.278," Patanjali, Reliance Jio Among 10 Most Influential Brands"
1306,2017-07-14 23:32:12.316,Telecom Department To Seek Details On Reliance Jio’s Data Breach
1307,2017-07-14 01:32:23.731,"What Bharti Airtel Can Add, Reliance Jio Can Better"
1308,2017-07-13 18:15:42.672,Fitch Downgrades Reliance Communications Unit Global Cloud Xchange
1309,2017-07-12 12:41:16.487,"Reliance Jio May Now Disrupt Handset Market With 4G Feature Phone, CLSA Says"
1310,2017-07-11 15:29:18.909,Reliance Jio’s New Tariff Plans Will Help It Earn More From Every User
1311,2017-07-10 18:26:55.503,Will Reliance Communications’ Debt Rejig Work?
1312,2016-12-09 14:18:30.259,China Attaining Market Economy Status A Risk To Commodity Driven Sectors
1313,2017-07-08 18:10:21.000,Poland Sees Trump Visit Catalyst to Cut Russian Gas Reliance
1314,2017-07-07 18:59:10.731,Nifty Snaps Three-Week Decline; Reliance Industries Top Performer
1315,2017-07-07 17:30:10.000,Indian Sensex Caps Best Week in Six as Reliance Industries Gains
1316,2017-07-06 16:52:40.363,What Reliance Jio Needs To Break Even
1317,2017-07-03 18:18:42.172,Anil Ambani’s Reliance Capital Backs Online Lending Startup Billionloans
1318,2016-12-02 19:42:13.946,Monsoon Resuscitates The Tractor Sector
1319,2017-06-30 20:33:54.894,Madhu Kela Takes On New Role At Reliance Capital Group
1320,2017-06-29 07:09:28.967,"How Interest Rates, Rupee Impact Reliance Industries"
1321,2017-06-29 01:34:43.000,Gabon to Cut Oil Reliance as IMF Approves $642 Million Loan
1322,2017-06-28 18:17:24.908,"Reliance Communications’ Tower Sale, Merger With Aircel Face Creditor Hurdle"
1323,2017-06-28 15:13:53.873,"Reliance Communications’ Rs 25,000 Crore Clean Up Act Fails To Impress Credit Suisse"
1324,2017-06-23 13:03:51.990,"KG-D6 Gas Price Arbitration: Reliance, BP Bury The Hatchet Against The Government"
1325,2017-06-23 12:26:20.510,"Stocks Radar: Fortis Healthcare, Reliance Industries, Tata Steel And More"
1326,2017-06-23 08:30:06.076,"Stocks To Watch: Fortis Healthcare, Mindtree, Reliance Industries, Wockhardt"
1327,2017-06-21 18:34:54.755,Reliance Defence Partners France’s Thales For Rafale Contract
1328,2017-06-21 00:26:43.381,"Airtel, Vodafone Needle TRAI On Network Tests; Reliance Jio Says Non-Issue"
1329,2017-06-21 00:19:18.842,Reliance Jio Seeks CCI’s Nod For Spectrum Sharing With Reliance Communications
1330,2016-11-23 18:43:55.980,RBI May Use Short Term Bills To Sterilise Liquidity
1331,2016-11-21 14:31:52.553,"CV Loans Improve, Stress In Construction And Tractor Loans Persist"
1332,2016-11-20 11:58:26.900,GST Offers Industries An Opportunity To Reboot
1333,2017-06-16 15:52:30.000,Reliance Communications Said to Approach Citic About GCX Sale
1334,2017-06-16 15:45:54.000,"Japan to Increase Coal Reliance Despite Solar Boost, BNEF Says"
1335,2017-06-16 14:49:43.675,Brokerages Divided Over Reliance-BP’s New Plans
1336,2017-06-16 08:14:01.382,"Stocks To Watch: Canara Bank, IOC, IPCA Labs, Reliance Industries"
1337,2017-06-15 21:41:56.421,"Floor Price On Data, Voice: Telecom Operators Propose, Reliance Jio Opposes"
1338,2017-06-15 07:41:12.668,Anil Ambani To Draw No Salary From Reliance Communications In FY18
1339,2017-06-14 20:54:27.989,Reliance Mutual Fund’s Bet Propels Lux To Record High
1340,2017-06-13 22:55:59.524,Reliance Jio Adds The Most Customers In April But Not All Are Active
1341,2017-06-13 10:26:52.634,"Stocks Radar: Reliance Capital, Sical Logistics, Sun Pharma, Wipro"
1342,2017-06-13 08:11:21.514,"Stocks To Watch: HPCL, Reliance Capital, Sical Logistics, Wipro"
1343,2017-06-12 19:34:53.009,"Reliance Jio Costs Rival Telecom Operators Rs 7,200 Crore"
1344,2017-06-12 17:59:04.236,Reliance Jio Says Failure To Invest In New Technology Hurt Other Operators
1345,2017-06-12 17:28:08.211,Reliance Capital To List General Insurance Arm By FY18
1346,2017-06-12 14:18:16.487,Reliance Jio May Be Telecom Industry’s New Benchmark For Revenue Per User
1347,2017-06-09 23:04:00.628,"No Case Against Reliance Jio’s Free Offers, Competition Commission Says"
1348,2017-06-09 16:00:36.000,Reliance Comm Loans Said to Be Indicated at Low to Mid 70 Cents
1349,2017-06-09 11:22:39.561,Reliance Jio’s Paid Services May Not Expand Indian Telecom’s Total Revenue
1350,2017-06-09 00:19:02.757,Kumar Mangalam Birla Blames Reliance Jio For ‘Unprecedented Disruption’ In Telecom 
1351,2017-06-08 18:31:35.000,Reliance Nippon Asset Plans IPO as Investors Embrace Equities
1352,2017-06-08 12:23:09.969,"Stocks Radar: GAIL, HDIL, Reliance Capital, Tata Steel"
1353,2017-06-08 12:12:35.162,Reliance Capital To List AMC Arm In FY18
1354,2017-06-08 11:23:27.225,Delhi High Court Rejects DMRC Plea Challenging Rs 60 Crore Award To Reliance Infra Lenders
1355,2017-06-08 09:22:52.822,"Stocks To Watch: Cyient,  Petronet LNG, Reliance Capital, Tata Steel"
1356,2017-06-07 22:52:24.424,"Reliance Communications Rejects Rating Downgrades By Moody’s, Fitch"
1357,2017-06-07 11:12:04.751,"Stocks Radar: Reliance Communications, Sical Logistics, Vivimed Labs"
1358,2017-06-07 09:13:18.295,"Stocks To Watch: Adani Power, Reliance Communications, Sical Logistics"
1359,2017-06-06 21:11:11.138,Reliance Communications Downgraded Again By Moody’s And Fitch
1360,2017-06-05 11:22:19.234,"Stocks Radar: GVK Power, Reliance Communications, Titan"
1361,2017-06-05 09:40:24.892,"Stocks To Watch: Bata, Reliance Communications, PC Jeweller, SpiceJet, Titan"
1362,2017-06-04 18:41:57.210,Reliance Jio Tops Chart In 4G Download Speed In April
1363,2017-06-04 14:55:08.760,Telecom Industry’s Cash Deficit At Rs 1.2 Lakh Crore: Reliance Communications
1364,2017-06-02 22:52:31.592,The Story Behind Reliance Communications’ SDR
1365,2017-06-02 21:20:57.309,Reliance Communications Gets Time Till December To Repay Debt
1366,2017-06-02 20:10:21.999,Reliance Communications’ Lenders Decide To Invoke Strategic Debt Restructuring: Exclusive
1367,2017-06-02 18:01:38.970,Reliance Communications’ Lenders Huddle To Discuss Debt 
1368,2017-06-02 08:25:00.167,"Stocks To Watch: Adani Power, Reliance Communications, TVS Motor"
1369,2016-11-07 13:09:16.215," Spurt In Imported Coal Prices To Negatively Impact The
Power Value Chain"
1370,2017-06-01 19:11:19.757,Fitch Ratings Downgrades Reliance Communications’ Debt 
1371,2017-06-01 17:31:05.741,Reliance Communications Approaches Three Chinese Banks For Loan Waiver
1372,2017-06-01 17:02:17.626,Everything You Need To Know About Reliance Communications’ Default Rating
1373,2017-06-01 15:46:02.573,Public Sector Banks Have Highest Exposure To Reliance Communications’ Default-Rated Debt
1374,2017-06-01 10:47:35.456,"Stocks Radar: Bharti Infratel, MOIL, Reliance Communications, Vadilal Industries"
1375,2017-06-01 06:16:25.000,Reliance Communications Extends Tumble on Concerns Over Debt
1376,2017-06-01 06:16:10.000,Reliance Communications Battered Anew as Debt Woes Linger
1377,2017-05-31 15:09:09.671,Ratings Agencies  At Fault For Delay In Reliance Communications Downgrade: IiAS’ Anil Singhvi
1378,2017-05-31 10:00:52.664,Reliance Communications’ Debt Downgraded To Default By Care Ratings And ICRA
1379,2017-05-31 08:20:08.361,"Stocks To Watch: Cox & Kings, Glenmark Pharma, Reliance Communications"
1380,2017-05-31 06:59:51.000,Reliance Communications Battered Anew as Debt Woes Linger
1381,2017-05-30 20:25:50.906,Delhi High Court Orders Delhi Metro Rail To Pay Rs 60 Crore To Reliance Infra’s Lenders
1382,2017-05-30 10:39:14.503,"Stocks Radar: Aurobindo Pharma, BHEL, Reliance Communications"
1383,2017-05-30 06:05:22.610,Reliance Communications Says It’s Looking To Refinance Loans
1384,2017-05-29 10:38:36.575,"Reliance Communications Losses Widen On Disruptive Pricing, Intense Competition"
1385,2017-05-29 10:20:42.735,"Stocks Radar: Reliance Communication, Sun Pharma, Tech Mahindra"
1386,2017-05-25 06:32:26.000,"Reliance Communications Stock, Bond at Record Low on Ratings"
1387,2017-05-24 21:01:29.744,"Telecom Regulator Defends Penalty On Airtel, Vodafone, Idea In Reliance Jio Case "
1388,2017-05-24 19:54:09.328,SEBI Approves Reliance Infrastructure InvIT’s IPO
1389,2017-05-23 22:11:09.939,New Reliance Jio Tariff Plans Against TRAI Norms: Vodafone Tells Delhi High Court
1390,2017-05-23 13:14:37.339,Reliance Communications’ 2020 Bond Slips In Overseas Trading
1391,2017-05-22 23:47:00.248,"Bharti Airtel, Vodafone, Idea Caused Rs 400-Crore Loss To Government: Reliance Jio"
1392,2017-05-17 22:39:06.000,Taiwan Seeks Stronger Asia Ties to Overcome Reliance on China
1393,2017-05-17 00:28:10.050,Reliance Jio Says Government Will Lose Rs 217 Crore From Tikona-Airtel Deal 
1394,2017-05-16 23:30:43.000,World's Biggest Container Line Scales Down Bond-Market Reliance
1395,2017-05-13 11:08:49.000,Emerging-Market Reliance Seen as Winning Trade for Europe Stocks
1396,2017-05-12 10:14:45.887,"Stocks Radar: Delta Corp, Glenmark Pharmaceuticals, Reliance Infrastructure"
1397,2017-05-12 09:29:01.887,"Reliance Infrastructure Says It Has Won Rs 2,950-Crore Arbitral Award In Dispute With DMRC"
1398,2017-05-12 08:04:36.698,"Stocks To Watch: Asian Paints, Glenmark, Reliance Infra, Torrent Pharma"
1399,2017-05-11 15:25:00.416,"Reliance Jio Will Continue To Threaten Bharti Airtel’s Profitability, Brokerages Caution"
1400,2017-05-10 22:04:02.021,"CCI Smells  Anti-Competitive Behaviour By Vodafone, Idea And Airtel Against Reliance Jio"
1401,2016-10-18 15:48:45.237,Spectrum Payouts And Network Capex To Keep Telcos’ Free Cash Flow Negative
1402,2017-05-08 16:29:55.699,Reliance Jio May Hurt Bharti Airtel In Q4
1403,2017-05-05 14:03:03.000,Reliance Becomes First Customer for Its Own Coal-Bed Methane
1404,2017-05-03 22:14:59.861,"

Have Rivals Countered Reliance Jio’s Onslaught?"
1405,2017-05-03 09:16:47.691,"Stocks To Watch: ICICI Bank, JM Financial, Reliance Infrastructure"
1406,2017-05-02 20:09:09.130,"Sam Ghosh Heads To Bharti Enterprises, Month After Stepping Down From Reliance Capital "
1407,2017-05-02 15:47:25.530,Reliance Defence Hits 14-Month High On Nod For CDR Exit Plan 
1408,2017-05-02 14:17:17.746,"Reliance Jio Lags Peers In Network Coverage And Reliability, Says UBS Research"
1409,2017-04-26 14:25:29.742,When Will Reliance Industries Start Recognising Jio’s Expenses?
1410,2017-04-25 13:10:57.000,Reliance Profit Jumps to Record as Refining Margin Expands
1411,2017-04-25 12:47:55.042,Refining Business To Fund Reliance Industries’ Spending On Jio
1412,2017-04-25 11:07:25.705,Brokerages Raise Price Targets On Reliance Industries After Steady Earnings 
1413,2017-04-25 08:20:39.246,"Stocks To Watch: DCB Bank, Reliance Industries, Strides Shasun"
1414,2016-10-05 17:39:03.179,Anti-Dumping Duty May Replace Minimum Import Price For Steel
1415,2017-04-24 17:46:38.838,Reliance Industries Surprises Street For Seventh Straight Quarter
1416,2017-04-24 17:06:07.142,"Reliance Jio Writes Down Net Worth By Rs 12,000 Crore"
1417,2017-04-24 11:11:38.755,Will Reliance Industries Surprise For The Seventh Straight Quarter?
1418,2017-04-24 09:59:41.878,"Stocks Radar: ACC, Divi’s Labs, Reliance Industries, UltraTech "
1419,2017-04-24 09:24:58.251,"Stocks To Watch:  Divi’s Labs, Reliance Industries, UltraTech"
1420,2016-10-03 17:40:27.147," Appetite For Bonds To Hold Up, Money Market Spreads To Stay
Steady: India Ratings"
1421,2017-04-20 08:19:13.064,"Stocks To Watch: GSFC, HDFC, Reliance Industries, Yes Bank"
1422,2017-04-19 23:21:53.780,Reliance Industries Completes Ethane Importing Plant In Dahej
1423,2017-04-19 09:09:01.683,"Stocks Radar: DCB Bank, MTNL, Reliance Infra"
1424,2016-09-30 13:06:40.047,NTPC May Face Significant Under-Recoveries On Fuel Cost
1425,2017-04-19 05:37:34.000,Reliance Set to Win Market-Value Crown From TCS on Jio: Chart
1426,2017-04-17 10:30:08.041,Reliance Infrastructure Posts Rs 40 Crore Profit In January-March Quarter
1427,2017-04-17 08:51:24.931,"Stocks To Watch: DCB Bank, Indian Hume Pipe, Reliance Infrastructure"
1428,2017-04-13 17:07:14.302,Now Bharti Airtel Challenges Reliance Jio’s Summer Surprise Offer
1429,2017-04-13 08:11:02.198,"Stocks To Watch: Arshiya, Infosys, NTPC, Reliance Industries"
1430,2017-04-13 07:49:09.000,Reliance to Start Coal-Bed Gas Sales in May as Prices Freed
1431,2017-04-12 11:34:18.124,Reliance Jio’s New Offer After Summer Surprise Setback
1432,2017-04-11 14:36:33.010,Reliance’s Chances On Appeal Against SEBI’s Order
1433,2016-09-23 16:13:40.338,Renewable Energy Projects Running Out of Steam: India Ratings
1434,2017-04-10 21:34:55.320,Reliance Jio Violating TRAI’s Advisory On Summer Surprise Offer: Vodafone
1435,2017-04-08 14:40:48.829,What Reliance Jio Needs To Turn Profitable
1436,2016-09-20 11:24:07.361,"Investors Eyeing Stakes In Completed Highway Projects Worth Rs 24,500 Crore "
1437,2017-04-07 13:51:42.784,"Stocks Radar: Dynamatic Technologies, Gammon Infra, Reliance Industries"
1438,2017-04-07 10:30:34.518,"Stocks To Watch: Grasim, Hindustan Unilever, Reliance Industries"
1439,2017-04-07 09:46:07.565,Reliance Jio Withdraws Summer Surprise Offer After TRAI’s Order
1440,2017-04-05 16:01:33.738,"Sensex Ends Just Shy Of 30,000 As Reliance Extends Rally"
1441,2017-04-04 05:27:26.000,"Indian Shares Rally to Record Amid Gains in Larsen, Reliance"
1442,2017-04-04 01:05:16.703,"Reliance Jio Prime Subscriber Numbers Good, But  Retention Is Key, Analysts Say"
1443,2017-04-03 14:58:31.000,Li Ka-Shing Buys Canada's Reliance Home for $2.1 Billion
1444,2017-04-03 10:23:09.170,"Stocks Radar: Jyothy Labs, MOIL, Reliance Industries"
1445,2017-04-03 09:37:28.875,"

Reliance Jio Extends Prime Membership Till April 15 As Free Era Ends"
1446,2016-09-15 20:57:17.929,"Reliance Communications-Aircel Merger Spurs Telecom Consolidation, Steps Up Competition"
1447,2016-09-15 15:58:21.024,"With Interest Rate Cycle Reaching The Bottom, Long Term Bond Issuance May Pick Up"
1448,2017-03-30 08:57:12.553,"Reliance Infrastructure’s Rs 3,000 Crore InvIT Fund Gets NHAI Approval"
1449,2017-03-29 20:24:01.692,"Reliance Infrastructure’s Rs 3,000-Crore InvIT Fund Gets NHAI Approval"
1450,2017-03-29 19:20:43.793,Reliance Defence Likely To Exit Corporate Debt Restructuring This Week
1451,2017-03-28 07:43:32.000,"Reliance Industries Falls After Manipulation Charge, Trading Ban"
1452,2017-03-27 07:55:09.000,Reliance Industries Barred From Trading Futures for a Year
1453,2017-03-27 07:37:39.898,"Stocks To Watch: Bajaj Auto, HCL Tech, Reliance Industries, SBI"
1454,2017-03-26 00:56:35.947,"SEBI Fines  Reliance Industries Rs 1,000 Crore For Fraudulent Trades"
1455,2017-03-23 17:29:24.000,Amaya Rises as PokerStars Owner Shows Less Reliance on Poker
1456,2016-09-06 15:11:09.191, Organised Jewellery Retailers Get Their Glitter Back
1457,2017-03-22 10:34:05.354,Bharti Airtel Says Reliance Jio Trying To Malign Its Brand
1458,2017-03-20 21:03:06.168,Reliance Jio Challenges Airtel’s Fastest Network Claim
1459,2017-03-20 18:43:35.433,"Reliance Jio’s Entry Did Not Prompt This Merger, Say Kumar Mangalam Birla And Vittorio Colao "
1460,2017-03-20 12:57:26.566,"

Reliance Communications-Aircel Deal Gets Competition Regulator’s Nod"
1461,2017-03-19 05:28:25.069,Lethargic Canadian Economy Can’t Shake Housing Reliance
1462,2017-03-18 19:04:14.622,Singapore Achieves Self-Reliance in Water
1463,2017-03-18 01:01:50.923,Reliance Capital’s CPSE ETF Subscribed 3.7 Times
1464,2016-09-01 17:19:46.668,Data Tariffs To See Major Correction Due To Disruptive Launch Of Reliance Jio  
1465,2016-09-01 16:51:49.379,CCI Penalty On Cement Players To Be Credit Neutral
1466,2017-03-17 08:20:13.105,"Stocks To Watch: Lupin, Bharti Airtel, ONGC, Reliance Infrastructure"
1467,2017-03-17 00:44:55.889,Telecom Tribunal Asks TRAI To Re-examine Reliance Jio’s Free Offers
1468,2017-03-16 21:42:51.227,BSNL Unveils New Plan To Take On Reliance Jio
1469,2017-03-16 20:13:24.121,Reliance Infrastructure To Raise Funds From Institutional Investors For Defence Push
1470,2017-03-16 20:03:19.198,Reliance Capital To Hive Off Health Insurance Business 
1471,2017-03-15 22:05:51.940,"Reliance Industries Shares Worth Rs 50,000 Crore Change Hands In Block Deals"
1472,2017-03-15 13:52:30.928,Reliance Communications Gains After SEBI Clears Deal With Aircel
1473,2016-08-30 18:50:50.415,Telcos to Exercise Selective Bidding; Spectrum Acquisition Strategy to Revolve Around 4G
1474,2017-03-10 20:44:20.233,Reliance Capital CEO Sam Ghosh To Leave After 9 Years At The Helm
1475,2016-08-26 14:43:08.600,Slowdown in MHCV Sales Volumes in Past 2 Months: A Change in Trend  
1476,2017-03-10 08:54:24.337,Telecom Tribunal Reserves Order On Reliance Jio’s Promotional Offers
1477,2017-03-09 18:44:20.788,"Reliance Industries Shares See Rs 50,000-Crore Trade On BSE"
1478,2016-08-25 12:05:50.337,Traditional Cable Companies Attract Subscribers with the Launch of OTT Services
1479,2017-03-08 18:26:54.000,Alinda Said to Be Exploring C$3 Billion Sale of Reliance Home
1480,2017-03-07 15:22:18.679,Reliance Capital - Alibaba Deal Values Paytm At Over $4 Billion
1481,2017-03-07 07:44:18.000,Richest Indian Said to Cut Future Tax Bill With Reliance Revamp
1482,2017-03-06 16:22:51.473,"Sensex, Nifty Snap 2-Day Losing Streak; Reliance Top Gainer"
1483,2017-03-06 10:55:57.000,Ambani's Reliance Stake Revamp Said to Cut Future Tax Liability
1484,2017-03-03 19:50:14.000,Reliance Shares at 9-Year High After Ambani Revamps Holding
1485,2017-03-03 15:01:33.473,Reliance Jio Expects Higher Operating Margins Than Rival Operators
1486,2017-03-03 11:02:30.618,The Reliance Jio Effect: Telecom Industry Revenue Falls
1487,2017-03-03 09:49:38.388,"Stocks Radar: Reliance Industries, Apollo Hospitals, Hindalco"
1488,2017-03-01 20:43:56.051,"Reliance Jio To Start Charging For Voice Calls After First 1,000 Minutes: CLSA"
1489,2017-02-28 06:54:07.073,Reliance Industries Upgraded As Headwinds Turn Into Tailwinds: Morgan Stanley
